CA001191440	,-60.56786703601108,-60.56786703601108
CA001192940	,-56.16483516483517,-56.16483516483517
CA001206197	,-6.554621848739496,-6.554621848739496
CA00120CPNA	,-22.08219178082192,-22.08219178082192
CA002100719	,-103.77777777777777,-103.77777777777777
CA002100794	,-148.52209944751382,-148.52209944751382
CA002100FPP	,-46.744360902255636,-46.744360902255636
CA002101100	,-62.84340659340659,-62.84340659340659
CA002201900	,-340.38709677419354,-340.38709677419354
CA002202101	,-83.44109589041096,-83.44109589041096
CA0022026Q5	,-267.16783216783216,-267.16783216783216
CA002303090	,-175.6054794520548,-175.6054794520548
CA002400635	,-125.1013698630137,-125.1013698630137
CA002402594	,-127.09252669039147,-127.09252669039147
CA002403206	,-175.67084639498432,-175.67084639498432
CA003010234	,-21.839887640449437,-21.839887640449437
CA003012205	,-24.17808219178082,-24.17808219178082
CA003012280	,-45.89531680440771,-45.89531680440771
CA003012652	,-0.8204334365325078,-0.8204334365325078
CA003013645	,-18.15028901734104,-18.15028901734104
CA003014788	,-31.956521739130434,-31.956521739130434
CA003016GF0	,-33.570996978851966,-33.570996978851966
CA00301N49A	,-57.23053892215569,-57.23053892215569
CA003021940	,-21.624293785310734,-21.624293785310734
CA003023560	,-17.48137535816619,-17.48137535816619
CA003025762	,-0.9090909090909091,-0.9090909090909091
CA00302L643	,24.262295081967213,24.262295081967213
CA003031093	,-13.361643835616439,-13.361643835616439
CA003032800	,-23.02777777777778,-23.02777777777778
CA003051424	,-70.60518731988472,-70.60518731988472
CA003051430	,33.841059602649004,33.841059602649004
CA003053605	,52.56410256410256,52.56410256410256
CA003053668	,17.747524752475247,17.747524752475247
CA003054592	,54.621212121212125,54.621212121212125
CA003056272	,-71.22222222222223,-71.22222222222223
CA003060559	,49.38388625592417,49.38388625592417
CA003060922	,87.23214285714286,87.23214285714286
CA003061117	,-50.35410764872521,-50.35410764872521
CA003061360	,62.10526315789474,62.10526315789474
CA003061570	,51.41361256544503,51.41361256544503
CA003062020	,67.26666666666667,67.26666666666667
CA003062440	,-33.64902506963789,-33.64902506963789
CA003063433	,67.01388888888889,67.01388888888889
CA003064657	,-44.0,-44.0
CA003065560	,73.7593984962406,73.7593984962406
CA003066160	,81.12781954887218,81.12781954887218
CA003070480	,70.75342465753425,70.75342465753425
CA003070540	,76.30434782608695,76.30434782608695
CA003070642	,-24.166666666666668,-24.166666666666668
CA003071677	,58.0,58.0
CA003072160	,81.06060606060606,81.06060606060606
CA003072235	,89.90825688073394,89.90825688073394
CA003072322	,-37.45810055865922,-37.45810055865922
CA003074902	,-76.70338983050847,-76.70338983050847
CA003075172	,46.25730994152047,46.25730994152047
CA003075688	,78.984375,78.984375
CA003075937	,-18.25418994413408,-18.25418994413408
CA003077440	,66.01307189542484,66.01307189542484
CA003077500	,78.11764705882354,78.11764705882354
CA004010842	,-13.25301204819277,-13.25301204819277
CA004012483	,-30.3125,-30.3125
CA004013098	,-20.10144927536232,-20.10144927536232
CA004014040	,-23.81159420289855,-23.81159420289855
CA004014115	,-37.35795454545455,-37.35795454545455
CA004014481	,-32.633136094674555,-32.633136094674555
CA004015867	,-12.617079889807162,-12.617079889807162
CA004015960	,-36.57223796033994,-36.57223796033994
CA004016560	,-21.64109589041096,-21.64109589041096
CA004017370	,-20.203125,-20.203125
CA004018510	,-19.385474860335197,-19.385474860335197
CA004019023	,-8.0,-8.0
CA004020772	,-83.97435897435898,-83.97435897435898
CA004021600	,-18.99425287356322,-18.99425287356322
CA004021996	,-27.813370473537603,-27.813370473537603
CA004028101	,-3.573529411764706,-3.573529411764706
CA004051147	,-36.76204819277108,-36.76204819277108
CA004054306	,-26.72782874617737,-26.72782874617737
CA004054795	,-45.39705882352941,-45.39705882352941
CA004057120	,-26.602739726027398,-26.602739726027398
CA004058425	,-30.98240469208211,-30.98240469208211
CA004061590	,-53.67816091954023,-53.67816091954023
CA004068340	,-86.57142857142857,-86.57142857142857
CA004070365	,-43.70422535211268,-43.70422535211268
